Date,IEFA,IEMG,IJH,IJR,IVV,IWF,IWM,QQQ,RSP,SCHD,SPY,VEA,VGT,VIG,VO,VOO,VTI,VTV,VUG,VWO,VXUS,XLE,XLF,XLG,XLK
2014-12-08,57.59000015258789,48.45000076293945,28.695999145507812,55.474998474121094,207.97999572753906,96.05000305175781,116.22000122070312,104.62999725341797,79.81999969482422,13.426667213439941,206.61000061035156,39.27000045776367,105.36000061035156,81.33000183105469,123.94000244140625,189.5,106.19000244140625,84.95999908447266,104.61000061035156,40.84000015258789,49.939998626708984,77.02999877929688,20.259950637817383,14.333999633789062,41.689998626708984
2014-12-09,57.25,48.0099983215332,28.847999572753906,56.43000030517578,207.83999633789062,96.05000305175781,118.16999816894531,104.95999908447266,79.9000015258789,13.350000381469727,206.47000122070312,39.04999923706055,105.95999908447266,81.26000213623047,124.1500015258789,189.35000610351562,106.25,84.73999786376953,104.80000305175781,40.380001068115234,49.65999984741211,77.87000274658203,20.211210250854492,14.3100004196167,41.68000030517578
2014-12-10,56.61000061035156,47.369998931884766,28.299999237060547,55.165000915527344,204.60000610351562,94.5,115.66000366210938,103.30999755859375,78.58999633789062,13.15666675567627,203.16000366210938,38.540000915527344,104.2300033569336,79.97000122070312,122.05000305175781,186.3800048828125,104.51000213623047,83.33999633789062,103.16000366210938,39.79999923706055,48.9900016784668,75.47000122070312,19.95125961303711,14.095000267028809,41.04999923706055
2014-12-11,56.540000915527344,46.97999954223633,28.45800018310547,55.33000183105469,205.5399932861328,94.94000244140625,116.12000274658203,103.80000305175781,78.98999786376953,13.210000038146973,204.19000244140625,38.5,104.73999786376953,80.41999816894531,122.69999694824219,187.25,104.98999786376953,83.7699966430664,103.56999969482422,39.43000030517578,48.869998931884766,75.41999816894531,20.0,14.135000228881836,41.22999954223633
2014-12-12,55.5,46.27000045776367,28.049999237060547,54.619998931884766,202.25,93.62000274658203,114.70999908447266,102.66999816894531,77.76000213623047,12.99666690826416,200.88999938964844,37.790000915527344,103.16000366210938,79.18000030517578,120.83999633789062,184.2100067138672,103.33999633789062,82.36000061035156,102.22000122070312,38.84000015258789,47.97999954223633,74.0199966430664,19.61007308959961,13.918000221252441,40.619998931884766
2014-12-15,54.63999938964844,45.56999969482422,27.856000900268555,54.17499923706055,200.82000732421875,93.06999969482422,113.55000305175781,101.61000061035156,77.37000274658203,12.9399995803833,199.50999450683594,37.209999084472656,102.47000122070312,78.77999877929688,120.18000030517578,182.92999267578125,102.58999633789062,81.69999694824219,101.48999786376953,38.060001373291016,47.27000045776367,73.36000061035156,19.43135643005371,13.809000015258789,40.369998931884766
2014-12-16,55.029998779296875,45.439998626708984,27.808000564575195,54.08000183105469,199.25999450683594,92.06999969482422,113.38999938964844,99.9800033569336,76.88999938964844,12.890000343322754,197.91000366210938,37.4900016784668,101.06999969482422,78.51000213623047,119.47000122070312,181.52000427246094,101.83000183105469,81.2300033569336,100.37999725341797,37.709999084472656,47.5,74.01000213623047,19.244516372680664,13.680999755859375,39.83000183105469
2014-12-17,55.0,45.880001068115234,28.45599937438965,55.54999923706055,203.1300048828125,93.87999725341797,116.88999938964844,101.80000305175781,78.47000122070312,13.116666793823242,201.7899932861328,37.869998931884766,103.16000366210938,79.91000366210938,122.12000274658203,185.17999267578125,104.01000213623047,82.83000183105469,102.55000305175781,38.880001068115234,48.13999938964844,77.08000183105469,19.683183670043945,13.946000099182129,40.58000183105469
2014-12-18,56.04999923706055,46.31999969482422,28.937999725341797,56.369998931884766,208.11000061035156,96.11000061035156,118.62999725341797,104.25,80.19999694824219,13.41333293914795,206.77999877929688,38.54999923706055,104.94999694824219,81.16000366210938,124.55999755859375,188.5500030517578,106.47000122070312,84.9000015258789,104.88999938964844,39.47999954223633,48.939998626708984,78.55999755859375,20.138099670410156,14.303999900817871,41.7400016784668
2014-12-19,56.09000015258789,46.560001373291016,29.030000686645508,56.345001220703125,209.00999450683594,96.48999786376953,118.9000015258789,104.31999969482422,80.23999786376953,13.449999809265137,206.52000427246094,38.630001068115234,105.12000274658203,81.2699966430664,125.19000244140625,189.4199981689453,106.91000366210938,85.33999633789062,105.4000015258789,39.66999816894531,48.9900016784668,80.56999969482422,20.04874038696289,14.303999900817871,41.56999969482422
2014-12-22,56.34000015258789,47.099998474121094,29.149999618530273,56.81999969482422,209.99000549316406,96.91000366210938,119.70999908447266,104.58000183105469,80.56999969482422,13.4399995803833,207.47000122070312,38.59000015258789,106.23999786376953,81.94999694824219,124.16000366210938,190.25999450683594,106.7699966430664,85.20999908447266,105.31999969482422,40.0099983215332,48.84000015258789,79.75,20.186840057373047,14.342000007629395,42.06999969482422
2014-12-23,56.15999984741211,46.689998626708984,29.238000869750977,57.099998474121094,210.32000732421875,96.94000244140625,119.86000061035156,104.20999908447266,80.83999633789062,13.49666690826416,207.75,38.40999984741211,106.5,82.30999755859375,124.62999725341797,190.5500030517578,107.01000213623047,85.5,105.22000122070312,39.689998626708984,48.68000030517578,80.72000122070312,20.300569534301758,14.359000205993652,42.18000030517578
2014-12-24,56.43000030517578,46.81999969482422,29.170000076293945,57.0,209.2899932861328,96.61000061035156,119.76000213623047,104.30000305175781,80.8499984741211,13.479999542236328,207.77000427246094,38.58000183105469,106.5,82.16000366210938,124.69000244140625,190.52999877929688,107.04000091552734,85.51000213623047,105.30000305175781,39.77000045776367,48.83000183105469,80.12999725341797,20.268075942993164,14.366999626159668,42.13999938964844
2014-12-26,56.58000183105469,47.18000030517578,29.25,57.36000061035156,209.85000610351562,97.0,120.54000091552734,105.04000091552734,81.05000305175781,13.5,208.44000244140625,38.70000076293945,106.88999938964844,82.29000091552734,125.05000305175781,191.14999389648438,107.36000061035156,85.6500015258789,105.76000213623047,40.040000915527344,49.209999084472656,80.11000061035156,20.268075942993164,14.420000076293945,42.31999969482422
2014-12-29,56.20000076293945,46.9900016784668,29.38599967956543,57.650001525878906,210.2100067138672,97.0999984741211,121.05000305175781,105.0199966430664,81.2699966430664,13.473333358764648,208.72000122070312,38.45000076293945,106.30999755859375,82.27999877929688,125.33999633789062,191.4199981689453,107.58999633789062,85.7300033569336,105.97000122070312,39.90999984741211,48.88999938964844,80.4000015258789,20.3411865234375,14.401000022888184,42.11000061035156
2014-12-30,55.72999954223633,47.02000045776367,29.263999938964844,57.3849983215332,209.00999450683594,96.4800033569336,120.33999633789062,104.31999969482422,80.79000091552734,13.41333293914795,207.60000610351562,38.11000061035156,105.63999938964844,81.95999908447266,124.62999725341797,190.3800048828125,107.05999755859375,85.38999938964844,105.29000091552734,40.02000045776367,48.4900016784668,79.76000213623047,20.316816329956055,14.333999633789062,41.810001373291016
